psro_40c,psro
,8.385881399
9.020647077,8.567243269
9.139230171,8.691406102
,8.715123241
,
8.886718618,8.487723545
,8.212890437
,
,7.830636313
,
,8.272879777
,8.489118263
9.083426719,8.627232609
9.111328012,8.676060738
8.93833705,8.504464494
,8.36914045
,8.105468553
8.302176655,7.911551622
,7.746930701
,8.225446366
8.883928315,8.436105113
9.012277036,8.565848551
,8.593749844
,8.459821385
,8.21568074
,8.016183203
,7.805524456
,
,8.39425144
9.186662715,8.716517091
,8.657923337
,8.528180766
8.758370765,8.335657685
8.595145429,8.162667591
,7.820870687
,8.39285759
,
,8.136161016
,8.217076325
,8.267298304
,8.074776958
,8.452845195
,8.490513848
,
,
,
,8.016183203
,7.889230068
8.801618288,8.288225141
8.957868301,8.464006406
,8.479352637
,
,8.325892059
,8.15848257
,8.007812295
,7.826450425
,7.652064746
,7.834821333
8.489118263,8.013392033
,
,7.785993204
,7.755301609
,7.675781018
,7.426059767
,
,
8.610490793,8.168248196
,7.965960357
8.593749844,8.109654441
,8.025948829
,7.840401939
,7.801339436
,7.692522834
,7.333984115
,
,
,
,8.48632796
,8.611886378
9.308036113,8.805803309
,8.857421741
,8.713727656
,8.595145429
,8.324498209
,7.986886326
,8.013392033
,7.837611636
,7.748325419
,8.51143895
,8.624442306
,8.8490517
,8.921595233
,8.815568935
,
,8.466796708
,8.225446366
,8.194754771
,8.005021993
,7.964564772
,8.285435706
,8.57840448
,8.769531108
9.453124915,8.956473584
,8.970423363
,8.900670132
,8.650948881
,8.409598538
8.73186419,8.297990767
,8.070591938
,7.734374773
,8.000836972
,8.286829556
8.950892111,8.470982596
,8.669084547
,8.712332938
9.079240831,8.61467668
,8.482142072
8.685826364,8.232421689
8.434709528,8.027343547
,
,
,8.176618237
,8.46261082
,
,8.709542636
,8.597935731
8.843470227,8.381696379
,8.123605087
,7.926897853
,7.689731664
,
,8.39425144
,
9.084821437,8.61467668
,8.523995745
8.673270435,8.235211992
,8.046874798
,7.794364113
,
,8.353795086
,8.775110846
9.238281147,8.762555785
9.121093637,8.632812347
,8.39285759
,8.162667591
,7.841796657
,8.470982596
,8.436105113
,8.140345169
,8.2435829
,8.325892059
,8.171037631
,8.360770409
,
,8.351004784
,8.328683229
,
,8.120813917
8.323102624,7.921317248
,8.323102624
,8.503068909
8.959263886,8.484933242
,
,8.475167616
,
,8.157086985
8.341239158,7.91294634
,
,7.971540095
,8.052454537
,
,7.841796657
,7.90876132
,7.843192242
,7.606026919
,
,
,8.341239158
,8.032923285
,8.137555733
,8.020368224
,7.893415088
,
,7.88085916
,7.550223467
,7.406529383
,
,
,8.60351547
,8.759765482
,8.798827986
,8.805803309
,8.747209554
9.129464546,8.702567313
,8.593749844
,8.354767672
8.634207932,8.198938924
8.304966957,7.921317248
,7.756696327
,8.759765482
,8.812779499
,8.857421741
,8.902063982
,8.860212043
,8.970423363
9.210379855,8.743024534
,8.505859211
,8.335657685
,8.059430727
,
,8.483537657
9.225725219,8.770926693
,8.850446417
,8.976004835
,9.024832964
,8.985770461
,8.886718618
,8.684430779
,8.423548317
,8.076171676
,
,8.25195294
,8.553292623
9.161551726,8.652343599
,8.779296734
9.299665205,8.832310751
,8.733258908
9.148995797,8.694196405
,8.431920093
8.568638854,8.127790108
8.254743243,7.829241595
,
,8.536551674
,8.641183255
,
9.287109276,8.809989197
,8.755579595
,8.60351547
,8.284040121
,8.003626408
,7.748325419
,8.440290134
,8.706751466
,
9.24107145,8.762555785
,8.677454588
,8.427734205
,8.154296682
,7.914341058
,
,8.586774521
,8.88253273
,8.883928315
,8.749999857
,8.550501453
8.723493282,8.281249818
,7.917132228
9.070870791,8.567243269
,8.556082926
,8.274274495
8.846261397,8.352399501
,8.465401991
,8.31194228
,8.483537657
8.959263886,8.491907698
8.889508921,8.406808236
8.842076377,8.383091964
,8.300781069
,8.225446366
,8.162667591
,8.377511358
9.010881451,8.525390463
,8.543526997
,
,
,8.265904454
,8.218470175
,8.073381373
,
,7.954799146
8.570032704,8.085937302
,
8.278459515,7.806919174
,7.756696327
,
,7.587890386
,7.480468502
,7.314452863
,8.325892059
,8.077567261
8.662109224,8.169642046
,7.999442254
,7.788783507
,7.777622296
,7.670200412
,7.484653522
,7.445591019
,7.353515366
,
,8.577008895
9.225725219,8.73186419
9.347098616,8.858817326
9.182477695,8.708147051
,8.632812347
8.989954614,8.533761371
,8.307756393
,8.140345169
,8.191964468
,8.102678251
,8.028739132
,8.677454588
9.249442358,8.752790159
9.363839565,8.865792649
9.278739235,8.794642098
,8.76395137
,
8.913225193,8.423548317
,8.327287644
,8.360770409
,8.249162638
,8.198938924
,
9.186662715,8.691406102
,8.812779499
,8.811383914
9.345703031,8.842076377
9.234095259,8.769531108
,8.593749844
8.889508921,8.440290134
8.851842002,8.395647025
,8.235211992
,7.924106683
,8.267298304
8.854631438,8.420758882
,8.536551674
,8.610490793
,8.643973558
,8.57979833
,8.484933242
8.758370765,8.310546695
,8.154296682
,7.958984166
,7.721819711
,8.31194228
9.016462056,8.51423012
,
9.142020474,8.655133901
9.029017117,8.558873228
8.8490517,8.376115773
8.710937353,8.231026971
8.489118263,8.032923285
,7.841796657
,8.288225141
8.946707958,8.450055759
,
9.129464546,8.627232609
,8.498883888
,8.363560712
,8.124999805
,7.942243217
,7.769252255
,8.448661042
9.295480184,8.791852663
,8.769531108
9.147600212,8.632812347
8.895089526,8.412388841
,8.286829556
,7.932477592
,8.472376446
,8.404017066
,8.095702928
8.823938975,8.321707906
8.911829608,8.426339487
,8.34402946
8.790457945,8.302176655
,8.364954562
,8.376115773
8.82114954,8.362165127
8.878348577,8.413782691
,8.265904454
,8.104073836
,8.25195294
,8.46121697
8.922990818,8.482142072
,8.412388841
,8.491907698
8.949498261,8.484933242
,8.270089474
,8.071985788
,
,7.851562282
,8.013392033
,7.975725982
,7.88504418
,8.003626408
,8.023157659
,7.748325419
,7.539062256
,
8.706751466,8.272879777
,7.964564772
,8.070591938
,8.069196353
,7.971540095
,8.021763809
,8.067801635
,7.769252255
,7.652064746
,7.442801583
,
9.126673375,8.597935731
,8.621652003
9.266183307,8.76395137
,8.829520448
9.238281147,8.76395137
9.207589552,8.743024534
,8.69977701
8.929967009,8.475167616
8.865792649,8.420758882
,8.162667591
,8.069196353
9.1880583,8.663504809
,8.611886378
,8.770926693
,8.875558274
,8.8490517
,
9.215959593,8.736048343
,8.666295112
8.985770461,8.539341977
,8.246373202
,8.221261345
,8.339843573
9.076451396,8.557477643
9.217355178,8.702567313
,8.920201383
9.464286126,8.971818948
9.500558326,9.041573913
9.387555837,8.932756444
9.225725219,8.773716996
8.960657737,8.535156089
8.69977701,8.261718566
,7.961774469
,8.108258856
,8.284040121
8.925781121,8.441685719
9.200614229,8.698381425
,8.78906236
,8.819754822
9.218749895,8.766740806
,8.508649514
,8.238001427
,7.982700438
,
,8.203124811
8.911829608,8.431920093
,8.624442306
,8.809989197
9.298270487,8.815568935
9.094587063,8.641183255
8.812779499,8.373326338
,8.147321359
8.406808236,7.972934812
,8.137555733
,8.380301661
,
,8.662109224
,8.63978767
8.886718618,8.42912979
8.670480133,8.222656063
8.465401991,8.046874798
,
,8.2798551
,8.673270435
9.242467035,8.772321411
9.210379855,8.729073887
,8.57979833
8.907645455,8.468192293
,8.085937302
,8.504464494
9.041573913,8.5463173
,8.345423311
,8.272879777
,8.295201331
,8.155692267
,8.360770409
,8.348214481
8.842076377,8.291015444
8.752790159,8.258928264
,8.182198842
8.437499831,7.981305721
,7.901785996
,8.291015444
8.943917655,8.406808236
8.890904506,8.364954562
,8.378906076
,8.367745732
,8.224051648
,
,7.773437276
,7.590680688
,7.798549133
8.426339487,7.866908514
8.356584522,7.826450425
8.419364164,7.875278554
,7.970145377
,7.839007221
,7.444196301
,
,
,8.044084496
8.309151978,7.811105061
,7.862723493
,7.929687289
8.51143895,7.986886326
,8.085937302
,7.958984166
,7.483258804
,7.205635828
,
,7.770647841
,8.274274495
,8.33286825
,8.464006406
,8.543526997
,8.708147051
,8.73186419
,8.5825895
,8.120813917
,7.898995694
,7.684151926
,7.734374773
,8.404017066
,8.371930753
,8.51841514
,8.613281095
,8.784876472
,8.869977669
,8.600725167
,8.21568074
,7.999442254
,7.79157381
,7.869698816
,8.186383863
,8.374720188
,8.542131412
,8.69977701
,8.963448907
,8.90624987
,8.650948881
,8.258928264
8.431920093,7.925502268
,7.766461953
,7.671595997
,8.06640605
,8.217076325
,8.346818896
,8.549107602
,8.656529486
,8.648157711
,8.423548317
,7.968749792
8.104073836,7.597656011
,7.561383811
,
,8.226841951
8.840680792,8.320312321
,8.494698868
,8.57840448
,8.543526997
,8.260323849
,7.820870687
,7.49302443
,7.529296631
,8.194754771
8.871373254,8.353795086
,8.410993256
,8.441685719
8.914620778,8.412388841
8.558873228,8.067801635
8.300781069,7.787387922
,7.536272821
,
,8.433313943
,8.611886378
,8.581193915
,8.496093586
,8.239397012
,8.035714455
,
,8.413782691
,8.441685719
,8.198938924
,9.068079621
9.602399605,9.135045151
,9.024832964
,
,8.977399553
,9.087610872
,9.079240831
,9.063895468
,8.916015495
,
,8.762555785
,8.918805798
,8.826730145
,8.865792649
,8.981584573
,8.916015495
,8.78906236
,8.616071398
,8.265904454
,8.184989145
,8.21986576
,8.076171676
,8.175223519
,8.447265457
,8.374720188
,8.04129506
,7.834821333
,7.607421637
,8.51841514
8.611886378,8.180803257
,8.140345169
,8.196149488
,8.430524508
9.102957971,8.69698584
,8.632812347
,7.998046669
,7.76785667
,7.652064746
,
,8.597935731
,8.663504809
,8.730468605
,9.031808287
,9.377790211
,
,9.303850225
,8.734654493
,8.437499831
,8.317522018
,8.239397012
9.082031134,8.655133901
,
,
,9.115513899
9.799107706,9.342912728
,
,9.294084599
,8.922990818
8.970423363,8.5463173
8.75697518,8.335657685
,8.360770409
8.769531108,8.33286825
,8.458426667
,8.530970201
,8.931360859
,9.310826415
9.90652959,9.409876524
,9.376395493
9.351282769,8.911829608
,8.487723545
,8.292411029
,8.031529435
,8.092912625
8.698381425,8.27567008
,8.233817274
,8.46261082
,
,8.987165179
,8.945312373
,8.457031082
,8.078961979
,7.978515418
,
8.638392085,8.191964468
,8.18359356
,8.25195294
8.910435757,8.480748222
,8.602120752
,8.438895416
8.505859211,8.078961979
8.353795086,7.94503352
,7.878069724
,8.178013822
8.717912677,8.27706393
8.669084547,8.236607577
,8.27567008
8.761161068,8.325892059
8.51423012,8.101282666
,8.020368224
8.286829556,7.883649462
,
,8.321707906
,8.571428289
8.966239209,8.500279473
9.00251141,8.493303283
,8.346818896
8.653739184,8.21986576
,
,8.293805746
8.780692319,8.324498209
,8.09430821
,8.5825895
,8.568638854
,8.40122763
,8.684430779
,8.616071398
9.126673375,8.563058249
9.012277036,8.517020422
,8.415178276
8.69698584,8.221261345
,8.131975128
,8.715123241
9.196428341,8.683036061
9.05970958,8.535156089
,8.574218592
,8.581193915
8.936942332,8.39425144
8.593749844,8.095702928
,7.921317248
,7.784598487
,8.157086985
8.600725167,8.031529435
,7.979911003
8.583984218,8.032923285
,8.076171676
8.519810725,7.94503352
,7.459542532
,
,
,8.740234231
8.755579595,8.221261345
8.617466983,8.053850122
,8.090123189
,8.122209502
,8.105468553
,7.965960357
,7.474887896
,
,
,
,9.022042662
,8.853235853
9.391740857,8.856027023
,8.871373254
,8.913225193
,8.664899527
,8.500279473
8.589563956,8.073381373
,7.893415088
8.15848257,7.675781018
,7.695312269
,9.130859263
9.361048395,8.819754822
,8.88253273
,8.922990818
,8.876952992
,8.768136391
9.023437379,8.482142072
8.705357615,8.168248196
,8.039899475
8.268693889,7.756696327
,7.794364113
,8.82114954
,8.782087037
,8.770926693
,8.878348577
,8.911829608
9.202008947,8.681640476
,8.564452966
,8.271484192
,8.013392033
8.352399501,7.788783507
,
,7.897600976
,8.575614177
,8.444475154
,8.540735827
,8.586774521
8.976004835,8.448661042
,8.194754771
8.465401991,7.917132228
,7.601841032
,7.519531005
,
9.022042662,8.540735827
,8.413782691
,8.444475154
,8.526786048
,8.367745732
8.632812347,8.109654441
,7.770647841
,7.526507195
,7.52511161
,8.57979833
9.020647077,8.505859211
,8.399832913
8.896484244,8.384485814
,8.249162638
,7.960379751
,7.737165075
,7.596261294
,
,8.656529486
,8.741629816
9.126673375,8.604911055
,8.409598538
,8.180803257
,8.013392033
,
,8.457031082
,8.413782691
,8.191964468
,9.366629868
,9.379185796
,9.174107654
,9.36942017
,9.354073939
,9.296874902
,9.252232661
,9.227120804
9.418248299,9.013671753
,8.747209554
,9.232701409
,9.319196456
9.582868353,9.129464546
,9.052734257
,9.104352688
,9.003906128
9.143415192,8.736048343
9.037388893,8.611886378
,
,8.596540146
,8.498883888
,8.295201331
,8.320312321
,8.529576351
,8.39704261
,7.918526945
,7.798549133
,7.631137909
,8.964843624
,8.542131412
,8.36914045
,8.395647025
8.959263886,8.572823874
,8.717912677
8.927176706,8.557477643
,7.875278554
,7.654855048
,7.621372283
,8.028739132
,
9.468470279,8.99832639
,
,9.1880583
,9.47963149
,9.415457997
,9.196428341
,8.549107602
,8.263114151
8.532365786,8.152901965
,8.115234179
,9.054129842
,8.897879829
,
,9.243860885
,9.458704653
9.948381528,9.503348629
,9.115513899
,8.677454588
8.726282717,8.320312321
8.476562334,8.101282666
,8.164062308
,8.646763861
9.154576403,8.752790159
,8.749999857
,9.093192345
9.910713743,9.455915218
,9.306640528
9.54380585,9.112723597
9.029017117,8.652343599
8.592355126,8.214286022
,8.046874798
,7.852957867
,
,8.577008895
8.907645455,8.472376446
9.111328012,8.678850173
,9.024832964
,8.987165179
9.139230171,8.747209554
,8.175223519
8.21568074,7.830636313
,7.832031031
,
,8.505859211
,8.51423012
,8.457031082
,8.685826364
,8.67187485
8.776506431,8.390067287
,7.978515418
8.214286022,7.834821333
,7.82784601
,8.529576351
,8.610490793
,8.52260016
,8.515624837
8.928571424,8.500279473
8.621652003,8.231026971
,8.076171676
,8.027343547
,
,8.621652003
9.358258959,8.886718618
,8.88253273
,8.823938975
,8.657923337
,8.508649514
,8.198938924
,8.677454588
,8.708147051
,8.46121697
9.48660768,9.029017117
9.457310803,9.082031134
,8.844865812
9.321985892,8.910435757
9.409876524,8.957868301
9.532645506,9.086217022
9.416852714,9.042968631
9.380579646,8.982980158
,8.755579595
,8.558873228
,8.715123241
9.404296786,8.953683281
9.306640528,8.860212043
9.308036113,8.869977669
,8.976004835
9.243860885,8.874162689
9.058313995,8.690011384
8.842076377,8.468192293
,8.111048291
,8.201730094
,8.271484192
,8.078961979
8.51143895,8.193359186
,8.447265457
8.657923337,8.373326338
,7.952008843
8.088727604,7.790179092
,7.543247277
,8.433313943
,8.2435829
,8.148716944
,8.236607577
8.78906236,8.443079569
,8.726282717
8.977399553,8.673270435
8.292411029,7.978515418
,7.774832861
7.907366602,7.64648414
,
,8.641183255
9.165735879,8.737443928
9.182477695,8.780692319
9.497767156,9.084821437
9.824218696,9.42243332
,
9.771204679,9.388951422
9.12806896,8.76395137
8.829520448,8.457031082
,8.309151978
,8.229631386
,8.723493282
9.130859263,8.69559199
,
,9.167131464
9.831194019,9.395926745
,9.601004887
9.78934208,9.376395493
,8.977399553
8.976004835,8.606305772
8.727678302,8.366350147
,8.353795086
,8.434709528
,8.673270435
,8.684430779
,9.033203005
,9.383370817
,9.416852714
9.868860937,9.464286126
,8.976004835
8.888114203,8.539341977
8.747209554,8.31194228
,8.04129506
,8.268693889
,8.500279473
,8.437499831
,8.621652003
9.333147102,8.962053322
,9.048548369
9.366629868,9.013671753
,8.496093586
,8.145926642
8.376115773,8.035714455
,
8.772321411,8.402623215
,8.483537657
8.88253273,8.491907698
8.994140502,8.641183255
,8.705357615
8.907645455,8.567243269
,8.225446366
8.412388841,8.044084496
8.346818896,8.011998183
,8.469587011
,8.57979833
8.934152029,8.498883888
8.892298356,8.528180766
8.94252207,8.517020422
8.720702979,8.331473532
,8.186383863
8.422154467,8.053850122
,8.005021993
,8.69698584
,8.749999857
9.165735879,8.765345221
,8.684430779
8.934152029,8.549107602
8.708147051,8.348214481
,8.048270384
,8.483537657
,8.469587011
,8.191964468
9.457310803,8.950892111
,8.922990818
,8.755579595
,9.061105165
,9.020647077
9.536829659,9.013671753
,8.913225193
9.281529538,8.811383914
9.193638906,8.63978767
,8.505859211
,9.09179676
9.614954666,9.122489222
9.561942384,9.041573913
,9.084821437
,9.035993308
9.340123293,8.794642098
9.100167668,8.556082926
,8.296595182
,
,8.617466983
,8.553292623
9.033203005,8.544921715
9.175501504,8.618860833
,8.643973558
8.902063982,8.424943902
,7.889230068
8.27706393,7.635323797
,7.402343495
,9.06668577
,8.705357615
9.206193967,8.620256418
9.267578024,8.758370765
9.232701409,8.755579595
,8.751395442
9.008092015,8.51143895
8.479352637,7.918526945
8.444475154,7.624163453
,7.438616563
,
,
9.866071501,9.288504861
,9.39453116
,9.592633979
10.11160773,9.599609302
,9.460100238
,9.109933294
9.142020474,8.618860833
,8.353795086
,8.065011332
,8.134765431
,9.458704653
9.863281199,9.299665205
,9.425223622
10.13950902,9.613560816
10.10881743,9.599609302
,9.527064034
,9.09179676
9.294084599,8.69977701
9.015067339,8.465401991
,8.130579543
,8.272879777
,9.197823926
,9.227120804
9.875837127,9.299665205
10.03348273,9.522879881
10.08091527,9.567522122
9.768415243,9.27734365
9.655412754,9.054129842
,8.680245758
,8.363560712
,8.123605087
,8.007812295
,8.888114203
,8.959263886
9.474051751,8.936942332
,9.132254848
9.679129893,9.178292675
9.587053373,8.980188988
9.234095259,8.737443928
8.977399553,8.304966957
,7.960379751
,7.820870687
,
,8.934152029
9.379185796,8.871373254
9.439173401,8.950892111
9.51171867,9.027623267
9.347098616,8.847656115
,8.52260016
8.773716996,8.09151704
,7.832031031
,7.797153548
,8.959263886
9.441964571,8.93833705
,8.794642098
,8.808593612
,8.670480133
,8.325892059
,8.031529435
,7.872489119
,
,9.019251492
9.581473635,9.069475206
,8.910435757
,8.724888867
,8.465401991
,8.246373202
,7.936663479
,8.730468605
,8.645368275
,8.353795086
,9.056920144
9.655412754,9.084821437
,8.886718618
,9.058313995
,9.06668577
,9.125279525
9.577287748,9.109933294
,9.015067339
,
,8.624442306
,8.994140502
,9.047154519
,8.911829608
,8.879743295
,8.973214533
,8.828124863
,8.636998235
,8.539341977
,8.261718566
,8.383091964
8.815568935,8.291015444
,8.101282666
8.680245758,8.168248196
,8.366350147
,8.172433216
,7.841796657
,7.723214429
,7.61021194
,8.685826364
,8.359374824
,8.210100135
,8.150110795
,8.331473532
,8.618860833
8.91741108,8.384485814
8.224051648,7.805524456
,7.565569699
,7.519531005
,8.046874798
9.278739235,8.773716996
,8.81417335
,8.759765482
9.4907927,8.984374876
,9.275948933
,9.342912728
,9.11690775
,
8.752790159,8.306360808
8.610490793,8.184989145
,8.198938924
,8.819754822
,8.723493282
,8.727678302
9.598213717,9.047154519
,9.365234283
,9.550781173
,9.129464546
,8.680245758
,8.316126433
,8.145926642
,8.240792597
,8.438895416
9.202008947,8.673270435
,8.61467668
9.460100238,8.935546747
9.920479369,9.384765534
,9.446149592
9.755859315,9.214564008
,8.670480133
,8.27567008
,8.189173298
,7.964564772
,8.253348525
,8.383091964
,8.331473532
9.049943954,8.521204575
,8.900670132
9.531249921,9.035993308
,8.832310751
,8.282645403
,7.991071346
8.493303283,8.055245707
,
,8.267298304
8.863001479,8.360770409
,8.384485814
9.122489222,8.609095208
9.144810777,8.63978767
8.949498261,8.487723545
,8.169642046
,8.071985788
,8.081751414
,8.25195294
,8.434709528
,8.448661042
9.029017117,8.51423012
,8.558873228
,8.39704261
,8.274274495
,8.21568074
,
,8.405412651
9.291295164,8.749999857
9.327567364,8.822545125
9.359654545,8.808593612
9.239676732,8.741629816
9.12388394,8.617466983
,
,8.530970201
,8.649553296
,8.470982596
,8.99832639
9.557756496,9.143415192
,8.988560764
,8.964843624
,8.985770461
,9.084821437
9.48660768,9.084821437
9.518693993,9.077845246
9.288504861,8.872767104
,8.628626459
,8.809989197
,8.941126485
9.284318973,8.847656115
9.284318973,8.868582951
,8.895089526
,8.872767104
9.051339539,8.685826364
8.910435757,8.500279473
,8.214286022
,8.270089474
8.653739184,8.244977617
,8.032923285
,8.119420067
,8.338448855
,8.271484192
,7.903180714
8.141740754,7.779017881
,7.613002243
,8.493303283
8.632812347,8.21149572
8.490513848,8.085937302
,8.077567261
,8.244977617
,8.482142072
,8.42912979
8.109654441,7.818080385
,7.668805695
,7.657645351
,8.065011332
9.063895468,8.677454588
,8.678850173
9.083426719,8.606305772
9.282923388,8.858817326
,9.105748274
,
,9.076451396
,8.507254797
,8.293805746
,8.207310699
8.599329582,8.2435829
9.146204627,8.708147051
9.015067339,8.565848551
,
,8.857421741
,9.101562386
,
,8.978795138
,8.643973558
,8.360770409
,8.228235801
,8.2798551
,8.371930753
,8.52260016
,8.48632796
9.202008947,8.776506431
,9.121093637
9.458704653,9.05970958
9.363839565,8.976004835
,8.609095208
,8.257532679
,8.145926642
,7.946429105
,8.15150638
8.783482622,8.342633875
8.649553296,8.233817274
8.773716996,8.370536035
,8.681640476
,8.729073887
8.987165179,8.604911055
8.542131412,8.171037631
,7.865512929
,7.872489119
,
8.701171728,8.2798551
8.702567313,8.284040121
,8.208704549
,8.390067287
,8.451451344
8.638392085,8.253348525
,7.894809806
,7.76785667
,7.798549133
,8.286829556
8.858817326,8.441685719
,8.27567008
8.720702979,8.328683229
8.676060738,8.270089474
,8.037109173
8.261718566,7.88504418
,7.753906024
,
,8.493303283
9.082031134,8.643973558
9.041573913,8.618860833
8.963448907,8.551897038
,8.314732583
,8.118024482
,
,8.366350147
8.805803309,8.39425144
,8.180803257
,8.690011384
,8.713727656
,8.572823874
9.164342028,8.720702979
,8.674665153
9.178292675,8.726282717
9.108537709,8.681640476
9.052734257,8.646763861
8.864397064,8.477957919
,8.341239158
,8.708147051
,8.747209554
9.1517861,8.724888867
9.186662715,8.765345221
,8.81417335
,8.673270435
8.748605139,8.387276984
8.564452966,8.193359186
,7.988281044
,8.138951319
,8.129185693
8.498883888,8.119420067
8.624442306,8.240792597
,8.338448855
8.497489171,8.175223519
,7.735770358
,7.513950399
,7.350725931
8.950892111,8.561662664
,8.171037631
8.505859211,8.12639539
,8.235211992
,8.286829556
8.710937353,8.362165127
,8.247767053
,7.742745681
,7.509765379
,7.393973454
,7.840401939
9.298270487,8.837890489
9.154576403,8.741629816
,8.797433268
,8.903459567
9.408482674,8.992745784
,8.935546747
9.153180818,8.786272057
,8.352399501
8.550501453,8.15987642
,7.950614125
,8.032923285
,8.976004835
9.182477695,8.730468605
9.288504861,8.805803309
9.356864242,8.924386404
9.387555837,8.962053322
,9.023437379
9.083426719,8.681640476
,8.430524508
,8.278459515
8.345423311,8.023157659
,8.140345169
,8.706751466
,8.743024534
,8.800223571
,8.973214533
9.524274598,9.097376498
9.320592041,8.928571424
,8.779296734
8.829520448,8.466796708
,8.228235801
,7.992466064
,
,8.457031082
9.022042662,8.592355126
8.977399553,8.561662664
9.158761423,8.751395442
9.207589552,8.809989197
,8.723493282
,8.523995745
,8.179407672
,7.872489119
8.119420067,7.785993204
,7.735770358
9.022042662,8.570032704
8.985770461,8.556082926
,8.667688962
9.171317351,8.770926693
,8.667688962
,8.458426667
8.431920093,8.077567261
,7.822265405
,7.801339436
,8.586774521
9.089006457,8.648157711
9.031808287,8.604911055
,8.645368275
9.047154519,8.589563956
8.758370765,8.345423311
,8.088727604
,
,
,8.758370765
9.328962082,8.872767104
9.281529538,8.830915166
,8.755579595
,8.563058249
,8.330077947
,
,8.657923337
9.169921766,8.737443928
,8.45424078
9.135045151,8.694196405
9.05970958,8.662109224
8.922990818,8.535156089
,8.769531108
9.158761423,8.70396203
9.195032756,8.747209554
,8.643973558
,8.553292623
8.744420119,8.342633875
,8.222656063
,8.736048343
9.347098616,8.860212043
,8.787667642
,8.865792649
,8.833704601
9.075055811,8.642577973
8.724888867,8.34402946
,8.062220162
,
,8.27706393
8.762555785,8.367745732
,8.330077947
,8.356584522
,8.420758882
8.634207932,8.268693889
8.138951319,7.781808184
,7.48883941
,
,8.623046721
8.776506431,8.371930753
8.846261397,8.415178276
8.895089526,8.476562334
8.910435757,8.507254797
8.952287696,8.565848551
,8.36914045
8.187779448,7.829241595
,7.529296631
,7.353515366
,
9.326171779,8.931360859
,9.019251492
9.658203057,9.158761423
,9.273157763
9.824218696,9.376395493
9.669364268,9.229911106
,9.054129842
,8.532365786
,8.274274495
,7.999442254
,8.063615747
,9.029017117
,9.015067339
,
,9.372209606
9.839564059,9.383370817
,9.405692371
,9.079240831
9.026227682,8.645368275
8.794642098,8.370536035
,8.109654441
,8.182198842
,8.747209554
9.418248299,8.939732635
,9.115513899
9.785156192,9.30943083
9.96791278,9.513114255
,9.351282769
,9.112723597
,8.659318922
8.687220214,8.310546695
,8.014787618
,7.943637935
,8.512834535
,8.655133901
9.255022096,8.790457945
,8.99972024
,9.148995797
9.432198946,9.009485866
,8.807198894
8.650948881,8.272879777
8.257532679,7.892020371
,7.760882215
,
,8.583984218
,8.730468605
9.317801739,8.856027023
,8.943917655
9.261998286,8.82114954
8.956473584,8.561662664
,8.12639539
8.127790108,7.76367165
,7.731585337
,8.550501453
9.133649566,8.680245758
9.172712069,8.698381425
,8.770926693
9.068079621,8.628626459
,8.310546695
,8.052454537
,7.769252255
,
,8.710937353
,8.874162689
,8.804407724
,8.655133901
,8.416573862
,8.184989145
,7.894809806
,8.533761371
,8.508649514
8.676060738,8.263114151
9.575892163,9.100167668
,
,8.94252207
,9.073661093
9.496373306,9.020647077
9.503348629,9.023437379
9.451730197,8.987165179
,8.928571424
9.153180818,8.717912677
,8.627232609
,9.056920144
9.568917707,9.061105165
9.462890541,8.988560764
,9.079240831
,9.12806896
,8.922990818
9.077845246,8.643973558
,8.451451344
,8.281249818
8.922990818,8.465401991
,8.413782691
8.899274546,8.472376446
8.970423363,8.558873228
9.030412702,8.656529486
8.867187366,8.465401991
8.408202953,8.023157659
,7.766461953
,7.573939739
,8.956473584
8.952287696,8.493303283
,8.404017066
8.932756444,8.503068909
8.985770461,8.568638854
,8.667688962
,8.473772031
8.323102624,7.972934812
8.130579543,7.75948663
7.978515418,7.613002243
,8.069196353
,9.162946443
,9.031808287
,9.065290185
9.649833016,9.186662715
9.767020526,9.326171779
,
9.494977721,9.090402042
,8.628626459
,8.472376446
,8.225446366
,8.257532679
9.72237655,9.259207984
,9.040178328
,
,9.259207984
,9.315011436
,
9.453124915,9.038782743
,8.727678302
9.009485866,8.57979833
8.670480133,8.263114151
,8.353795086
,9.048548369
9.557756496,9.052734257
9.63727622,9.12806896
,9.338727708
9.859095311,9.387555837
,9.252232661
,9.072265508
9.153180818,8.762555785
8.890904506,8.473772031
8.638392085,8.193359186
,8.083146999
,8.791852663
,8.921595233
9.354073939,8.858817326
,9.080636416
,9.101562386
,8.996930805
9.179687392,8.794642098
8.797433268,8.412388841
8.473772031,8.078961979
8.36914045,7.991071346
,7.911551622
9.380579646,8.890904506
9.379185796,8.899274546
9.446149592,8.964843624
9.451730197,9.005301713
9.359654545,8.914620778
9.086217022,8.687220214
8.670480133,8.253348525
,7.9771207
,8.032923285
,8.963448907
,8.960657737
,8.847656115
9.354073939,8.897879829
,8.839286074
,8.523995745
,8.247767053
,8.070591938
,8.136161016
,9.056920144
9.690290237,9.196428341
,9.086217022
,8.996930805
,8.784876472
8.969029512,8.554687341
,
,8.995536087
,9.024832964
,8.719308262
,8.843470227
9.328962082,8.830915166
,8.650948881
,8.988560764
9.450334612,8.90624987
9.469865864,8.929967009
,8.780692319
9.195032756,8.705357615
,8.427734205
,8.258928264
,8.980188988
,9.11690775
9.559152081,9.013671753
9.553571476,9.008092015
,8.989954614
9.333147102,8.773716996
